ELU/SPPLEANT;Nom du candidat;Commune;Liste;Position dans la liste;Votes;Nombre de bulletins attribués aux candidats par dévolution à concurrence de ce qui est nécessaire pour atteindre le chiffre d'éligibilité.;Total des voix obtenues par les candidats après dévolution.;Total des bulletins restant à répartir par dévolution.;Désignation et classement des élus titulaires;Désignation et classement des élus suppléants
SUPPLEANT;BULLMAN Simon;COURCELLES;MR;31;294;0;294;0;;5
ELU;TANGRE Robert;COURCELLES;FdG;1;386;129;515;26;1;
SUPPLEANT;DEGHORAIN Katia;COURCELLES;FdG;2;43;26;69;0;;8
SUPPLEANT;HUCORNE Michel;COURCELLES;FdG;3;70;0;70;0;;2
SUPPLEANT;SERVAIS Pauline;COURCELLES;FdG;4;58;0;58;0;;4
SUPPLEANT;LACROIX Jean;COURCELLES;FdG;5;25;0;25;0;;15
SUPPLEANT;STERCKX Amélie;COURCELLES;FdG;6;26;0;26;0;;14
SUPPLEANT;NAPOLI Pierre-Alexandre;COURCELLES;FdG;7;96;0;96;0;;1
SUPPLEANT;COLSON Micheline;COURCELLES;FdG;8;37;0;37;0;;11
SUPPLEANT;RODIO Sergio;COURCELLES;FdG;9;50;0;50;0;;6
SUPPLEANT;JADOT Patricia;COURCELLES;FdG;10;23;0;23;0;;18
SUPPLEANT;PETROSINO Vincenzo;COURCELLES;FdG;11;41;0;41;0;;10
SUPPLEANT;DECARNIÈRES Nathalie;COURCELLES;FdG;12;24;0;24;0;;16
SUPPLEANT;PEETERS Alain;COURCELLES;FdG;13;43;0;43;0;;9
SUPPLEANT;LORGE Nathalie;COURCELLES;FdG;14;17;0;17;0;;25
SUPPLEANT;VAN STEENKISTE Henri;COURCELLES;FdG;15;21;0;21;0;;20
SUPPLEANT;EVRARD Catherine;COURCELLES;FdG;16;16;0;16;0;;26
SUPPLEANT;MAGHDAD Saâd;COURCELLES;FdG;17;30;0;30;0;;13
SUPPLEANT;DEPLUS Anne-Marie;COURCELLES;FdG;18;21;0;21;0;;21
SUPPLEANT;CAMBIER Georges;COURCELLES;FdG;19;36;0;36;0;;12
SUPPLEANT;FRENNET Sylvie;COURCELLES;FdG;20;16;0;16;0;;27
SUPPLEANT;BASTIN Thierry;COURCELLES;FdG;21;59;0;59;0;;3
SUPPLEANT;LEBOUTTE Marie-Claude;COURCELLES;FdG;22;24;0;24;0;;17
SUPPLEANT;DELCAMBE Alain;COURCELLES;FdG;23;15;0;15;0;;30
SUPPLEANT;NYS Geneviève;COURCELLES;FdG;24;23;0;23;0;;19
SUPPLEANT;GALLUCCIO Mario;COURCELLES;FdG;25;48;0;48;0;;7
SUPPLEANT;VANDENBERGHEN Annie;COURCELLES;FdG;26;16;0;16;0;;28
SUPPLEANT;VERSTAPPEN Jean;COURCELLES;FdG;27;16;0;16;0;;29
SUPPLEANT;THAON Christine;COURCELLES;FdG;28;19;0;19;0;;22
SUPPLEANT;BARKAT Zianne;COURCELLES;FdG;29;19;0;19;0;;23
SUPPLEANT;LACROIX Monique;COURCELLES;FdG;30;19;0;19;0;;24
SUPPLEANT;DEHANDSCHUTTER François;COURCELLES;FdG;31;53;0;53;0;;5
ELU;TRICOT Michel;COURT-SAINT-ETIENNE;ecolo;1;287;945;1232;763;1;
ELU;MAERTENS Dominique;COURT-SAINT-ETIENNE;ecolo;2;150;763;913;0;2;
ELU;Guyaux Jean Paul;COURT-SAINT-ETIENNE;ecolo;3;160;0;160;0;3;
SUPPLEANT;GRATIA Marianne;COURT-SAINT-ETIENNE;ecolo;4;129;0;129;0;;2
SUPPLEANT;KOOS Marcel;COURT-SAINT-ETIENNE;ecolo;5;75;0;75;0;;13
SUPPLEANT;DEMUELENAERE Christine;COURT-SAINT-ETIENNE;ecolo;6;100;0;100;0;;5
ELU;MELIN Cedric;COURT-SAINT-ETIENNE;ecolo;7;133;0;133;0;5;5
SUPPLEANT;ARMAND Anaïs;COURT-SAINT-ETIENNE;ecolo;8;84;0;84;0;;11
SUPPLEANT;PATERNOSTRE Bruno;COURT-SAINT-ETIENNE;ecolo;9;100;0;100;0;;6
SUPPLEANT;HERMAND-RACE Cécile;COURT-SAINT-ETIENNE;ecolo;10;130;0;130;0;;1
SUPPLEANT;TRICOT Simon;COURT-SAINT-ETIENNE;ecolo;11;85;0;85;0;;9
SUPPLEANT;PAULET Evelyne;COURT-SAINT-ETIENNE;ecolo;12;71;0;71;0;;14
SUPPLEANT;MOENS Pascal;COURT-SAINT-ETIENNE;ecolo;13;56;0;56;0;;15
ELU;VERFAILLIE Amandine;COURT-SAINT-ETIENNE;ecolo;14;146;0;146;0;4;15
SUPPLEANT;VALENDUC Gérard;COURT-SAINT-ETIENNE;ecolo;15;51;0;51;0;;16
SUPPLEANT;COPPENS Gaëtane;COURT-SAINT-ETIENNE;ecolo;16;119;0;119;0;;3
SUPPLEANT;FORTIN Didier;COURT-SAINT-ETIENNE;ecolo;17;101;0;101;0;;4
SUPPLEANT;DE KEYSER Nicole;COURT-SAINT-ETIENNE;ecolo;18;85;0;85;0;;10
SUPPLEANT;GUYAUX Pierre;COURT-SAINT-ETIENNE;ecolo;19;98;0;98;0;;7
SUPPLEANT;HERMAND Pauline;COURT-SAINT-ETIENNE;ecolo;20;98;0;98;0;;8
SUPPLEANT;TRUSSART Alain;COURT-SAINT-ETIENNE;ecolo;21;84;0;84;0;;12
ELU;EVRARD Isabelle;COURT-SAINT-ETIENNE;P.S.;1;455;380;835;84;1;
ELU;NOEL Laurent;COURT-SAINT-ETIENNE;P.S.;2;157;84;241;0;2;
SUPPLEANT;DENIS Sylvie;COURT-SAINT-ETIENNE;P.S.;3;96;0;96;0;;4
SUPPLEANT;TCHIBOZO Anicet;COURT-SAINT-ETIENNE;P.S.;4;107;0;107;0;;2
SUPPLEANT;YAHIA Souad;COURT-SAINT-ETIENNE;P.S.;5;92;0;92;0;;5
SUPPLEANT;GUENARD Cédric;COURT-SAINT-ETIENNE;P.S.;6;53;0;53;0;;17
ELU;CHARLIER Maryline;COURT-SAINT-ETIENNE;P.S.;7;128;0;128;0;3;17
SUPPLEANT;VAN STYVENDAEL Alain;COURT-SAINT-ETIENNE;P.S.;8;65;0;65;0;;12
SUPPLEANT;MARLIERE Gisèle;COURT-SAINT-ETIENNE;P.S.;9;67;0;67;0;;11
SUPPLEANT;DE TROEYER Yves;COURT-SAINT-ETIENNE;P.S.;10;61;0;61;0;;13
SUPPLEANT;MEHAIGNOUL Brigitte;COURT-SAINT-ETIENNE;P.S.;11;57;0;57;0;;15
SUPPLEANT;TOUZANI Rachid;COURT-SAINT-ETIENNE;P.S.;12;110;0;110;0;;1
SUPPLEANT;PILET Corine;COURT-SAINT-ETIENNE;P.S.;13;98;0;98;0;;3
SUPPLEANT;THON Philippe;COURT-SAINT-ETIENNE;P.S.;14;72;0;72;0;;7
SUPPLEANT;BERTHET Sylvie;COURT-SAINT-ETIENNE;P.S.;15;55;0;55;0;;16
SUPPLEANT;NAVAUX Francis;COURT-SAINT-ETIENNE;P.S.;16;39;0;39;0;;18
SUPPLEANT;LEURQUIN Patrick;COURT-SAINT-ETIENNE;P.S.;17;58;0;58;0;;14
SUPPLEANT;LALOUX Noëlie;COURT-SAINT-ETIENNE;P.S.;18;68;0;68;0;;10
SUPPLEANT;RIBANT Esteban;COURT-SAINT-ETIENNE;P.S.;19;69;0;69;0;;9
SUPPLEANT;VAN STYVENDAEL Audrey;COURT-SAINT-ETIENNE;P.S.;20;71;0;71;0;;8
SUPPLEANT;MAROUTAEFF Boris;COURT-SAINT-ETIENNE;P.S.;21;83;0;83;0;;6
ELU;GOBLET d'ALVIELLA Michael;COURT-SAINT-ETIENNE;Liste Maïeur;1;1068;1885;2953;2061;1;
ELU;HERENT-GUIOT Alberte;COURT-SAINT-ETIENNE;Liste Maïeur;2;338;2061;2399;0;2;
ELU;SOMVILLE Yves;COURT-SAINT-ETIENNE;Liste Maïeur;3;673;0;673;0;4;
ELU;BELLENS Cécile;COURT-SAINT-ETIENNE;Liste Maïeur;4;204;0;204;0;11;
ELU;RAVET Stéphane;COURT-SAINT-ETIENNE;Liste Maïeur;5;780;0;780;0;3;
ELU;LAMINE Auriane;COURT-SAINT-ETIENNE;Liste Maïeur;6;255;0;255;0;7;
ELU;CUVELIER Alain;COURT-SAINT-ETIENNE;Liste Maïeur;7;233;0;233;0;8;
ELU;ROMAIN Mary-Line;COURT-SAINT-ETIENNE;Liste Maïeur;8;221;0;221;0;10;
ELU;ECTORS Axel;COURT-SAINT-ETIENNE;Liste Maïeur;9;179;0;179;0;13;
ELU;WINDEN Nathalie;COURT-SAINT-ETIENNE;Liste Maïeur;10;202;0;202;0;12;
ELU;WARNOTTE Alain;COURT-SAINT-ETIENNE;Liste Maïeur;11;371;0;371;0;5;
SUPPLEANT;KAYOLO MABANZA Christine;COURT-SAINT-ETIENNE;Liste Maïeur;12;93;0;93;0;;8
SUPPLEANT;GLAUTIER Serge;COURT-SAINT-ETIENNE;Liste Maïeur;13;129;0;129;0;;7
SUPPLEANT;MEERT-SCHEYVEN Nathalie;COURT-SAINT-ETIENNE;Liste Maïeur;14;158;0;158;0;;2
ELU;CHERON Hugues;COURT-SAINT-ETIENNE;Liste Maïeur;15;229;0;229;0;9;2
SUPPLEANT;LECOCQ-BELHAOUANE Yasmine;COURT-SAINT-ETIENNE;Liste Maïeur;16;169;0;169;0;;1
SUPPLEANT;DOUDELET Michaël;COURT-SAINT-ETIENNE;Liste Maïeur;17;147;0;147;0;;5
SUPPLEANT;HICHAUX Mariame;COURT-SAINT-ETIENNE;Liste Maïeur;18;157;0;157;0;;3
SUPPLEANT;MARCHETTO Benito;COURT-SAINT-ETIENNE;Liste Maïeur;19;154;0;154;0;;4
SUPPLEANT;ALEN-SCARNIET Geneviève;COURT-SAINT-ETIENNE;Liste Maïeur;20;130;0;130;0;;6
ELU;JAUMOTTE Jean-Christophe;COURT-SAINT-ETIENNE;Liste Maïeur;21;365;0;365;0;6;6
ELU;DOUNIAUX Raymond;COUVIN;P.S.;1;1781;863;2644;852;1;
ELU;PLASMAN Laurence;COUVIN;P.S.;2;853;852;1705;0;2;
ELU;FONTAINE Eddy;COUVIN;P.S.;3;974;0;974;0;3;
ELU;NICOLAS Roland;COUVIN;P.S.;4;749;0;749;0;5;
ELU;DELIRE Vincent;COUVIN;P.S.;5;595;0;595;0;6;
ELU;DESTRÉE Stéphanie;COUVIN;P.S.;6;499;0;499;0;9;
SUPPLEANT;PIERQUET Albert;COUVIN;P.S.;7;456;0;456;0;;1
ELU;COSSE Véronique;COUVIN;P.S.;8;516;0;516;0;7;1
SUPPLEANT;BALANDINI José;COUVIN;P.S.;9;434;0;434;0;;3
SUPPLEANT;GAUDRIAUX Rosita;COUVIN;P.S.;10;338;0;338;0;;13
SUPPLEANT;PIRE Grégory;COUVIN;P.S.;11;355;0;355;0;;10
SUPPLEANT;COLONVAL Evelyne;COUVIN;P.S.;12;352;0;352;0;;11
SUPPLEANT;LAEREMANS Audrey;COUVIN;P.S.;13;406;0;406;0;;5
SUPPLEANT;SIMON Jean-Luc;COUVIN;P.S.;14;364;0;364;0;;8
SUPPLEANT;GILTAIRE Emmanuelle;COUVIN;P.S.;15;455;0;455;0;;2
SUPPLEANT;BODET Jeannine;COUVIN;P.S.;16;368;0;368;0;;7
SUPPLEANT;NOIRET Alain;COUVIN;P.S.;17;426;0;426;0;;4
SUPPLEANT;BOURTEMBOURG Adélaïde;COUVIN;P.S.;18;350;0;350;0;;12
SUPPLEANT;CAUDRON Michel;COUVIN;P.S.;19;363;0;363;0;;9
SUPPLEANT;LAUDELOUT Mady;COUVIN;P.S.;20;314;0;314;0;;14
SUPPLEANT;NICOLAS Lydie;COUVIN;P.S.;21;382;0;382;0;;6
ELU;FORTEMPS Alexandre;COUVIN;P.S.;22;511;0;511;0;8;6
ELU;CALICE Benjamin;COUVIN;P.S.;23;766;0;766;0;4;
ELU;DETRIXHE Jehanne;COUVIN;M.R.;1;580;320;900;0;1;
ELU;CARRÉ Ephrem;COUVIN;M.R.;2;399;0;399;0;2;
SUPPLEANT;MAHY Renée;COUVIN;M.R.;3;268;0;268;0;;4
SUPPLEANT;PIGNON Mathieu;COUVIN;M.R.;4;284;0;284;0;;2
SUPPLEANT;OLISLAEGER Laura;COUVIN;M.R.;5;167;0;167;0;;11
SUPPLEANT;SIMON Pascal;COUVIN;M.R.;6;185;0;185;0;;9
SUPPLEANT;ARBONNIER Audrey;COUVIN;M.R.;7;114;0;114;0;;18
SUPPLEANT;MATHY Aurélie;COUVIN;M.R.;8;209;0;209;0;;8
SUPPLEANT;FORTEMPS Marvin;COUVIN;M.R.;9;136;0;136;0;;16
SUPPLEANT;LEBEC Aurélie;COUVIN;M.R.;10;146;0;146;0;;13
SUPPLEANT;THOMÉ Luc;COUVIN;M.R.;11;147;0;147;0;;12
SUPPLEANT;FIEVET Valentine;COUVIN;M.R.;12;222;0;222;0;;7
SUPPLEANT;VANDEN BERGH Patrick;COUVIN;M.R.;13;125;0;125;0;;17
SUPPLEANT;NEEFS André;COUVIN;M.R.;14;284;0;284;0;;3
SUPPLEANT;DINEUR Chantal;COUVIN;M.R.;15;143;0;143;0;;14
SUPPLEANT;LAMBERT Michel;COUVIN;M.R.;16;171;0;171;0;;10
SUPPLEANT;ROSART Dominique;COUVIN;M.R.;17;108;0;108;0;;19
SUPPLEANT;POCHEZ Nathalie;COUVIN;M.R.;18;99;0;99;0;;20
ELU;ADANT Maurice-Richard;COUVIN;M.R.;19;351;0;351;0;3;20
SUPPLEANT;WILLAME Marie;COUVIN;M.R.;20;140;0;140;0;;15
SUPPLEANT;FIÉVET Pierre;COUVIN;M.R.;21;232;0;232;0;;6
SUPPLEANT;MATHY Jacquy;COUVIN;M.R.;22;285;0;285;0;;1
SUPPLEANT;DELHAYE Jean-Paul;COUVIN;M.R.;23;262;0;262;0;;5
ELU;JENNEQUIN Maurice;COUVIN;C.V.N.;1;1252;445;1697;0;1;
ELU;DEPRAETERE Marie;COUVIN;C.V.N.;2;878;0;878;0;2;
ELU;DUBUC-CHEVALIER Christiane;COUVIN;C.V.N.;3;668;0;668;0;5;
ELU;GILSON Bernard;COUVIN;C.V.N.;4;661;0;661;0;6;
ELU;MONNOM-PÉROT Marie-José;COUVIN;C.V.N.;5;733;0;733;0;4;
ELU;DELOBBE Jean-Charles;COUVIN;C.V.N.;6;574;0;574;0;7;
SUPPLEANT;NOEL Sarah;COUVIN;C.V.N.;7;496;0;496;0;;3
SUPPLEANT;PAQUET Jean-Claude;COUVIN;C.V.N.;8;494;0;494;0;;4
SUPPLEANT;VAN MIGEM-DELOBBE Myriam;COUVIN;C.V.N.;9;331;0;331;0;;12
SUPPLEANT;ROBIN Olivier;COUVIN;C.V.N.;10;515;0;515;0;;2
SUPPLEANT;GRAVIER Véronique;COUVIN;C.V.N.;11;367;0;367;0;;9
SUPPLEANT;MAGAIN Gérard;COUVIN;C.V.N.;12;236;0;236;0;;16
SUPPLEANT;DELVALLÉE Francis;COUVIN;C.V.N.;13;520;0;520;0;;1
SUPPLEANT;FILIEUX Régis;COUVIN;C.V.N.;14;356;0;356;0;;10
SUPPLEANT;CUVELIER Méline;COUVIN;C.V.N.;15;440;0;440;0;;7
SUPPLEANT;DONNAY Nicolas;COUVIN;C.V.N.;16;348;0;348;0;;11
SUPPLEANT;PIERRARD Stephanye;COUVIN;C.V.N.;17;246;0;246;0;;15
SUPPLEANT;HERBIET-BLEYENHEUFT Catherine;COUVIN;C.V.N.;18;287;0;287;0;;13
SUPPLEANT;REGNIER Pierre;COUVIN;C.V.N.;19;285;0;285;0;;14
SUPPLEANT;JOACHIM-WUYTS Catherine;COUVIN;C.V.N.;20;466;0;466;0;;5
SUPPLEANT;CUVELIER Philippe;COUVIN;C.V.N.;21;441;0;441;0;;6
SUPPLEANT;DAMILOT-SQUEVIN Gilberte;COUVIN;C.V.N.;22;376;0;376;0;;8
ELU;NOIRET Claudy;COUVIN;C.V.N.;23;747;0;747;0;3;8
ELU;SAULMONT Francis;COUVIN;I.C.;1;617;198;815;0;1;
ELU;VAN ROOST Frédérique;COUVIN;I.C.;2;359;0;359;0;4;
ELU;DUVAL René;COUVIN;I.C.;3;601;0;601;0;2;
SUPPLEANT;LAPÔTRE Philippe;COUVIN;I.C.;4;256;0;256;0;;4
SUPPLEANT;DESSY Pascale;COUVIN;I.C.;5;207;0;207;0;;11
SUPPLEANT;BOTTEAUX Cécile;COUVIN;I.C.;6;197;0;197;0;;14
SUPPLEANT;MANISE Sophie;COUVIN;I.C.;7;245;0;245;0;;6
SUPPLEANT;JACQUET Cécile;COUVIN;I.C.;8;166;0;166;0;;17
SUPPLEANT;BOUCHEZ Thierry;COUVIN;I.C.;9;219;0;219;0;;7
SUPPLEANT;GUILLAUME Serge;COUVIN;I.C.;10;202;0;202;0;;12
SUPPLEANT;DE COSTER Vincent;COUVIN;I.C.;11;219;0;219;0;;8
SUPPLEANT;CAMBRON-AMAND Micheline;COUVIN;I.C.;12;255;0;255;0;;5
SUPPLEANT;BOURGEOIS Sabine;COUVIN;I.C.;13;190;0;190;0;;15
SUPPLEANT;METENS Jean-Christophe;COUVIN;I.C.;14;199;0;199;0;;13
SUPPLEANT;COSSE Petula;COUVIN;I.C.;15;211;0;211;0;;10
SUPPLEANT;DESSY Stéphane;COUVIN;I.C.;16;216;0;216;0;;9
SUPPLEANT;STAVAUX Isabelle;COUVIN;I.C.;17;179;0;179;0;;16
SUPPLEANT;VERDONC Madison;COUVIN;I.C.;18;162;0;162;0;;19
SUPPLEANT;FISSETTE Séverine;COUVIN;I.C.;19;165;0;165;0;;18
SUPPLEANT;COLLIN Eric;COUVIN;I.C.;20;275;0;275;0;;3
SUPPLEANT;VALENTIN Jean-François;COUVIN;I.C.;21;346;0;346;0;;1
SUPPLEANT;BERTEN Willy;COUVIN;I.C.;22;332;0;332;0;;2
ELU;LOTTIN Gérard;COUVIN;I.C.;23;387;0;387;0;3;2
ELU;GOFFIN Philippe;CRISNÉE;Maïeur;1;874;246;1120;502;1;
ELU;MOESEN-THYS Josée;CRISNÉE;Maïeur;2;272;502;774;0;2;
ELU;MARÉCHAL Pierre;CRISNÉE;Maïeur;3;332;0;332;0;3;
ELU;TOMBEUR Myriam;CRISNÉE;Maïeur;4;295;0;295;0;4;
ELU;EL MOKHTARI Yakhlef;CRISNÉE;Maïeur;5;254;0;254;0;5;
SUPPLEANT;LEDUC Anne;CRISNÉE;Maïeur;6;154;0;154;0;;2
SUPPLEANT;KEPPENNE Christian;CRISNÉE;Maïeur;7;140;0;140;0;;4
SUPPLEANT;HORTEN Jessica;CRISNÉE;Maïeur;8;153;0;153;0;;3
ELU;MATERNE Alain;CRISNÉE;Maïeur;9;209;0;209;0;7;3
SUPPLEANT;FIÉVEZ Dominique;CRISNÉE;Maïeur;10;101;0;101;0;;5
ELU;BRILLON Jean-François;CRISNÉE;Maïeur;11;212;0;212;0;6;5
SUPPLEANT;ELOY Valérie;CRISNÉE;Maïeur;12;182;0;182;0;;1
ELU;LEDUC Vincent;CRISNÉE;Maïeur;13;186;0;186;0;8;1
ELU;AMIEVA Raphaël;CRISNÉE;PLURIELLE;1;417;240;657;0;1;
SUPPLEANT;ORY Vinciane;CRISNÉE;PLURIELLE;2;188;0;188;0;;1
ELU;STASSART Isabelle;CRISNÉE;PLURIELLE;3;298;0;298;0;2;1
ELU;DESMET-TIHON Rosine;CRISNÉE;PLURIELLE;4;277;0;277;0;3;
ELU;BRACKEVELT Frédéric;CRISNÉE;PLURIELLE;5;196;0;196;0;5;
SUPPLEANT;MAKA Eric;CRISNÉE;PLURIELLE;6;141;0;141;0;;5
SUPPLEANT;COLLIN Yves;CRISNÉE;PLURIELLE;7;96;0;96;0;;8
SUPPLEANT;SINATRA Rosalie;CRISNÉE;PLURIELLE;8;147;0;147;0;;4
SUPPLEANT;GRISAFI Raffaël;CRISNÉE;PLURIELLE;9;137;0;137;0;;6
SUPPLEANT;WALLRAF Alexandre;CRISNÉE;PLURIELLE;10;119;0;119;0;;7
SUPPLEANT;HELLIN-JODOGNE Micheline;CRISNÉE;PLURIELLE;11;175;0;175;0;;2
SUPPLEANT;SMOLDERS Maryline;CRISNÉE;PLURIELLE;12;150;0;150;0;;3
ELU;JOACHIM Michel;CRISNÉE;PLURIELLE;13;271;0;271;0;4;3
ELU;JANSSEN Marie Catherine;DALHEM;PS;1;337;189;526;0;1;
SUPPLEANT;TEHEUX Jean Pierre;DALHEM;PS;2;153;0;153;0;;2
SUPPLEANT;VAN MALDER - LUCASSE Huguette;DALHEM;PS;3;161;0;161;0;;1
SUPPLEANT;DRIESSENS Patricia;DALHEM;PS;4;137;0;137;0;;5
SUPPLEANT;MARTIN Thierry;DALHEM;PS;5;140;0;140;0;;3
SUPPLEANT;LONDON Mathieu;DALHEM;PS;6;138;0;138;0;;4
SUPPLEANT;LASSINE Didier;DALHEM;PS;7;74;0;74;0;;11
SUPPLEANT;MAES Pierre;DALHEM;PS;8;92;0;92;0;;9
SUPPLEANT;NYSSEN Solange;DALHEM;PS;9;113;0;113;0;;7
SUPPLEANT;MARTIN Christian;DALHEM;PS;10;55;0;55;0;;13
SUPPLEANT;DETRO - BODART Béatrice;DALHEM;PS;11;44;0;44;0;;14
SUPPLEANT;TEHEUX Vanessa;DALHEM;PS;12;112;0;112;0;;8
SUPPLEANT;DEWANDRE Monique;DALHEM;PS;13;78;0;78;0;;10
SUPPLEANT;SCHEEPERS - CERA Fabienne;DALHEM;PS;14;59;0;59;0;;12
ELU;JANSSEN Jean;DALHEM;PS;15;182;0;182;0;2;12
SUPPLEANT;NÉLISSEN Jacky;DALHEM;PS;16;133;0;133;0;;6
ELU;BOLLAND - BOTTY Josette;DALHEM;PS;17;178;0;178;0;3;6
ELU;DHEUR Marie-Eve;DALHEM;CDH;1;278;3;281;21;1;
SUPPLEANT;GERARD Eric;DALHEM;CDH;2;104;21;125;0;;7
SUPPLEANT;CREMA Daniela;DALHEM;CDH;3;114;0;114;0;;4
SUPPLEANT;LONGTON - WELVAERT Anita;DALHEM;CDH;4;109;0;109;0;;5
SUPPLEANT;MARTIN Jean-Manuel;DALHEM;CDH;5;71;0;71;0;;11
SUPPLEANT;MOOR Stéphane;DALHEM;CDH;6;92;0;92;0;;8
SUPPLEANT;GOFFARD Isabelle;DALHEM;CDH;7;76;0;76;0;;10
SUPPLEANT;GHYSEN Tiffany;DALHEM;CDH;8;53;0;53;0;;13
SUPPLEANT;CLOCKERS Paul;DALHEM;CDH;9;143;0;143;0;;1
SUPPLEANT;GERARD Floriane;DALHEM;CDH;10;69;0;69;0;;12
SUPPLEANT;GHYSEN Thierry;DALHEM;CDH;11;38;0;38;0;;15
SUPPLEANT;BASTENS Jean-Pierre;DALHEM;CDH;12;36;0;36;0;;16
SUPPLEANT;BELSÖ Ariane;DALHEM;CDH;13;47;0;47;0;;14
SUPPLEANT;TOSSENS Jany;DALHEM;CDH;14;90;0;90;0;;9
SUPPLEANT;STEYNS Gilberte;DALHEM;CDH;15;106;0;106;0;;6
SUPPLEANT;DONNAY Jean-Pierre;DALHEM;CDH;16;139;0;139;0;;2
SUPPLEANT;MOOR Luc;DALHEM;CDH;17;119;0;119;0;;3
ELU;POLMANS Ariane;DALHEM;MR;1;586;321;907;0;1;
ELU;MICHIELS René;DALHEM;MR;2;299;0;299;0;4;
ELU;DEWEZ Arnaud;DALHEM;MR;3;794;0;794;0;2;
SUPPLEANT;PLEYERS Christelle;DALHEM;MR;4;113;0;113;0;;9
SUPPLEANT;CLIGNET José;DALHEM;MR;5;193;0;193;0;;1
SUPPLEANT;PLEYERS - LECHANTEUR Marie-Jeanne;DALHEM;MR;6;163;0;163;0;;4
ELU;GIJSENS Léon;DALHEM;MR;7;384;0;384;0;3;4
SUPPLEANT;BAGUETTE Nathalie;DALHEM;MR;8;131;0;131;0;;6
SUPPLEANT;GILLON Thomas;DALHEM;MR;9;134;0;134;0;;5
SUPPLEANT;LEMOINE Geneviève;DALHEM;MR;10;61;0;61;0;;10
SUPPLEANT;NIBUS Roland;DALHEM;MR;11;127;0;127;0;;7
ELU;DECKERS - SCHILLINGS Evelyne;DALHEM;MR;12;194;0;194;0;6;7
SUPPLEANT;WOOLF Jean-François;DALHEM;MR;13;123;0;123;0;;8
SUPPLEANT;LACROIX - TOUSSAINT Elise;DALHEM;MR;14;60;0;60;0;;11
SUPPLEANT;PIRON Fredy;DALHEM;MR;15;170;0;170;0;;3
ELU;PHILIPPENS - THIRY Séverine;DALHEM;MR;16;220;0;220;0;5;3
SUPPLEANT;EMO Franck;DALHEM;MR;17;178;0;178;0;;2
ELU;BELLEFLAMME Serge;DALHEM;RENOUVEAU;1;1138;395;1533;393;1;
ELU;HOTTERBEEX - van ELLEN France;DALHEM;RENOUVEAU;2;480;393;873;0;2;
ELU;DELIÉGE Francis Tarzan;DALHEM;RENOUVEAU;3;355;0;355;0;5;
SUPPLEANT;GOURDANGE - CUVELIER Sabine;DALHEM;RENOUVEAU;4;217;0;217;0;;5
ELU;HEBERT Alexandre;DALHEM;RENOUVEAU;5;308;0;308;0;6;5
SUPPLEANT;LADURON - DELEU Carine;DALHEM;RENOUVEAU;6;223;0;223;0;;4
SUPPLEANT;DEROANNE André;DALHEM;RENOUVEAU;7;188;0;188;0;;9
SUPPLEANT;BRAUWERS Dominique;DALHEM;RENOUVEAU;8;199;0;199;0;;7
ELU;CLOES Joseph Jojo;DALHEM;RENOUVEAU;9;470;0;470;0;3;7
SUPPLEANT;XHONNEUX - GRYSON Aurore;DALHEM;RENOUVEAU;10;203;0;203;0;;6
ELU;OLIVIER Loïc;DALHEM;RENOUVEAU;11;366;0;366;0;4;6
SUPPLEANT;CLAUDE - ANTOINE Juliette;DALHEM;RENOUVEAU;12;155;0;155;0;;10
SUPPLEANT;CLAES Laurent;DALHEM;RENOUVEAU;13;194;0;194;0;;8
SUPPLEANT;DORMANS Pauline;DALHEM;RENOUVEAU;14;257;0;257;0;;2
ELU;STEENEBRUGGEN Philippe;DALHEM;RENOUVEAU;15;281;0;281;0;7;2
SUPPLEANT;LUTHERS Martin;DALHEM;RENOUVEAU;16;255;0;255;0;;3
SUPPLEANT;VONCKEN - BLOCMAN Josine;DALHEM;RENOUVEAU;17;263;0;263;0;;1
ELU;CARIAUX Christian;DAVERDISSE;E.P.A.;1;189;38;227;0;1;
SUPPLEANT;LEZIN Maëlle;DAVERDISSE;E.P.A.;2;168;0;168;0;;2
SUPPLEANT;NANNAN Michel;DAVERDISSE;E.P.A.;3;169;0;169;0;;1
SUPPLEANT;STALMANS - CRICK Francine;DAVERDISSE;E.P.A.;4;117;0;117;0;;4
ELU;MERNY Jean-Luc;DAVERDISSE;E.P.A.;5;200;0;200;0;2;4
SUPPLEANT;WINAND - FORET Cécile;DAVERDISSE;E.P.A.;6;109;0;109;0;;5
SUPPLEANT;THIRY David;DAVERDISSE;E.P.A.;7;156;0;156;0;;3
SUPPLEANT;DILLEN Annemie;DAVERDISSE;E.P.A.;8;92;0;92;0;;6
ELU;LEZIN Jean-Luc;DAVERDISSE;E.P.A.;9;194;0;194;0;3;6
ELU;LÉONET Maxime;DAVERDISSE;U.G.S.;1;351;102;453;0;1;
ELU;GRÉGOIRE Stéphanie;DAVERDISSE;U.G.S.;2;291;0;291;0;4;
ELU;DARON Luc;DAVERDISSE;U.G.S.;3;273;0;273;0;5;
SUPPLEANT;CLARENNE Katty;DAVERDISSE;U.G.S.;4;153;0;153;0;;3
ELU;GROFILS Firmin;DAVERDISSE;U.G.S.;5;293;0;293;0;3;3
SUPPLEANT;PONCIN Patricia;DAVERDISSE;U.G.S.;6;206;0;206;0;;2
SUPPLEANT;DUMONCEAUX Pascal;DAVERDISSE;U.G.S.;7;210;0;210;0;;1
